paper,subject,trial_number,trial_looking_time,age_in_days
skerry_2013,skerry_2013.1.1.67,6,8.4,121
skerry_2013,skerry_2013.1.1.67,7,9.6,121
skerry_2013,skerry_2013.1.1.67,8,18.8,121
skerry_2013,skerry_2013.1.1.67,9,25.4,121
skerry_2013,skerry_2013.1.1.67,10,17,121
skerry_2013,skerry_2013.1.1.67,11,8.7,121
skerry_2013,skerry_2013.1.1.77,1,22.9,105
skerry_2013,skerry_2013.1.1.77,2,8.6,105
skerry_2013,skerry_2013.1.1.77,3,4.7,105
skerry_2013,skerry_2013.1.1.77,4,11.9,105
skerry_2013,skerry_2013.1.1.77,5,7.2,105
skerry_2013,skerry_2013.1.1.77,6,6.9,105
skerry_2013,skerry_2013.1.1.77,7,5,105
skerry_2013,skerry_2013.1.1.81,1,7.7,115
skerry_2013,skerry_2013.1.1.81,2,14.2,115
skerry_2013,skerry_2013.1.1.81,3,5.9,115
skerry_2013,skerry_2013.1.1.81,4,5.5,115
skerry_2013,skerry_2013.1.1.81,5,5,115
skerry_2013,skerry_2013.1.1.81,6,3.6,115
skerry_2013,skerry_2013.1.1.81,7,12.3,115
skerry_2013,skerry_2013.1.1.81,8,4.4,115
skerry_2013,skerry_2013.1.1.81,9,10,115
skerry_2013,skerry_2013.1.1.81,10,7,115
skerry_2013,skerry_2013.1.1.81,11,6,115
skerry_2013,skerry_2013.1.1.84,1,13.1,118
skerry_2013,skerry_2013.1.1.84,2,5.6,118
skerry_2013,skerry_2013.1.1.84,3,5.5,118
skerry_2013,skerry_2013.1.1.84,4,3.1,118
skerry_2013,skerry_2013.1.1.84,5,4.5,118
skerry_2013,skerry_2013.1.1.88,1,45,110
skerry_2013,skerry_2013.1.1.88,2,45,110
skerry_2013,skerry_2013.1.1.88,3,45,110
skerry_2013,skerry_2013.1.1.88,4,45,110
skerry_2013,skerry_2013.1.1.88,5,45,110
skerry_2013,skerry_2013.1.1.88,6,45,110
skerry_2013,skerry_2013.1.1.88,7,32.8,110
skerry_2013,skerry_2013.1.1.88,8,20.7,110
skerry_2013,skerry_2013.1.1.89,1,45,103
skerry_2013,skerry_2013.1.1.89,2,36.8,103
skerry_2013,skerry_2013.1.1.89,3,26.3,103
skerry_2013,skerry_2013.1.1.89,4,45,103
skerry_2013,skerry_2013.1.1.89,5,20.7,103
skerry_2013,skerry_2013.1.1.89,6,7.6,103
skerry_2013,skerry_2013.1.1.106,1,13.1,111
skerry_2013,skerry_2013.1.1.106,2,45,111
skerry_2013,skerry_2013.1.1.106,3,9.2,111
skerry_2013,skerry_2013.1.1.106,4,16.7,111
skerry_2013,skerry_2013.1.1.106,5,6.3,111
skerry_2013,skerry_2013.1.1.106,6,5.5,111
skerry_2013,skerry_2013.1.1.106,7,35.6,111
skerry_2013,skerry_2013.1.1.106,8,44.3,111
skerry_2013,skerry_2013.1.1.106,9,45,111
skerry_2013,skerry_2013.1.1.106,10,43.1,111
skerry_2013,skerry_2013.1.1.106,11,45,111
skerry_2013,skerry_2013.1.1.107,1,2,99
skerry_2013,skerry_2013.1.1.107,2,1.4,99
skerry_2013,skerry_2013.1.1.107,3,11.4,99
skerry_2013,skerry_2013.1.1.107,4,6.3,99
skerry_2013,skerry_2013.1.1.107,5,4.1,99
skerry_2013,skerry_2013.1.1.107,6,10.8,99
skerry_2013,skerry_2013.1.1.107,7,14.8,99
skerry_2013,skerry_2013.1.1.107,8,8.6,99
skerry_2013,skerry_2013.1.1.107,9,9,99
skerry_2013,skerry_2013.1.1.107,10,10.8,99
skerry_2013,skerry_2013.1.1.107,11,6.1,99
skerry_2013,skerry_2013.2.2.13,1,13.1,98
skerry_2013,skerry_2013.2.2.13,2,7.6,98
skerry_2013,skerry_2013.2.2.13,3,5.9,98
skerry_2013,skerry_2013.2.2.13,4,8.4,98
skerry_2013,skerry_2013.2.2.13,5,30,98
skerry_2013,skerry_2013.2.2.13,6,3.2,98
skerry_2013,skerry_2013.2.2.13,7,23.2,98
skerry_2013,skerry_2013.2.2.13,8,12,98
skerry_2013,skerry_2013.2.2.13,9,28,98
skerry_2013,skerry_2013.2.2.13,10,4.6,98
skerry_2013,skerry_2013.2.2.13,11,9.4,98
skerry_2013,skerry_2013.2.2.18,1,24.1,116
skerry_2013,skerry_2013.2.2.18,2,4.7,116
skerry_2013,skerry_2013.2.2.18,3,4.6,116
skerry_2013,skerry_2013.2.2.18,4,11.5,116
skerry_2013,skerry_2013.2.2.18,5,9.4,116
skerry_2013,skerry_2013.2.2.18,6,7.1,116
skerry_2013,skerry_2013.2.2.18,7,45,116
skerry_2013,skerry_2013.2.2.18,8,21.7,116
skerry_2013,skerry_2013.2.2.18,9,8.4,116
skerry_2013,skerry_2013.2.2.18,10,8.8,116
skerry_2013,skerry_2013.2.2.18,11,7.3,116
skerry_2013,skerry_2013.2.2.32,1,45,104
skerry_2013,skerry_2013.2.2.32,2,45,104
skerry_2013,skerry_2013.2.2.32,3,45,104
skerry_2013,skerry_2013.2.2.32,4,37.8,104
skerry_2013,skerry_2013.2.2.32,5,45,104
skerry_2013,skerry_2013.2.2.32,6,13.8,104
skerry_2013,skerry_2013.2.2.32,7,33.6,104
skerry_2013,skerry_2013.2.2.32,8,22.8,104
skerry_2013,skerry_2013.2.2.36,1,5.5,101
skerry_2013,skerry_2013.2.2.36,2,11.9,101
skerry_2013,skerry_2013.2.2.36,3,2.6,101
skerry_2013,skerry_2013.2.2.36,4,3.9,101
skerry_2013,skerry_2013.2.2.36,5,8.3,101
skerry_2013,skerry_2013.2.2.36,6,11.9,101
skerry_2013,skerry_2013.2.2.36,7,15.9,101
skerry_2013,skerry_2013.2.2.36,8,13.4,101
skerry_2013,skerry_2013.2.2.36,9,3.3,101
skerry_2013,skerry_2013.2.2.36,10,7.8,101
skerry_2013,skerry_2013.2.2.36,11,4.2,101
skerry_2013,skerry_2013.2.2.37,1,35.5,105
skerry_2013,skerry_2013.2.2.37,2,44.4,105
skerry_2013,skerry_2013.2.2.37,3,10.2,105
skerry_2013,skerry_2013.2.2.37,4,26.5,105
skerry_2013,skerry_2013.2.2.37,5,23.9,105
skerry_2013,skerry_2013.2.2.37,6,13.4,105
skerry_2013,skerry_2013.2.2.39,1,17.3,107
skerry_2013,skerry_2013.2.2.39,2,5.7,107
skerry_2013,skerry_2013.2.2.39,3,6.5,107
skerry_2013,skerry_2013.2.2.39,4,6.9,107
skerry_2013,skerry_2013.2.2.39,5,12.1,107
skerry_2013,skerry_2013.2.2.39,6,11.1,107
skerry_2013,skerry_2013.2.2.39,7,12.1,107
skerry_2013,skerry_2013.2.2.39,8,17.2,107
skerry_2013,skerry_2013.2.2.39,9,22.1,107
skerry_2013,skerry_2013.2.2.39,10,6.1,107
skerry_2013,skerry_2013.2.2.39,11,5.7,107
skerry_2013,skerry_2013.2.2.45,1,3.1,109
skerry_2013,skerry_2013.2.2.45,2,4.8,109
skerry_2013,skerry_2013.2.2.45,3,3.9,109
skerry_2013,skerry_2013.2.2.45,4,10.5,109
skerry_2013,skerry_2013.2.2.45,5,5.2,109
skerry_2013,skerry_2013.2.2.45,6,4.4,109
skerry_2013,skerry_2013.2.2.45,7,12.4,109
skerry_2013,skerry_2013.2.2.45,8,7.1,109
skerry_2013,skerry_2013.2.2.45,9,1,109
skerry_2013,skerry_2013.2.2.45,10,8.4,109
skerry_2013,skerry_2013.2.2.45,11,10.9,109
skerry_2013,skerry_2013.2.2.57,1,45,108
skerry_2013,skerry_2013.2.2.57,2,45,108
skerry_2013,skerry_2013.2.2.57,3,37.2,108
skerry_2013,skerry_2013.2.2.57,4,13.9,108
skerry_2013,skerry_2013.2.2.57,5,9.8,108
skerry_2013,skerry_2013.2.2.57,6,15.5,108
skerry_2013,skerry_2013.2.2.66,1,26.3,93
skerry_2013,skerry_2013.2.2.66,2,12,93
skerry_2013,skerry_2013.2.2.66,3,11.7,93
skerry_2013,skerry_2013.2.2.66,4,4.8,93
skerry_2013,skerry_2013.2.2.66,5,5.6,93
skerry_2013,skerry_2013.2.2.73,1,3.2,107
skerry_2013,skerry_2013.2.2.73,2,12.8,107
skerry_2013,skerry_2013.2.2.73,3,19.1,107
skerry_2013,skerry_2013.2.2.73,4,16.7,107
skerry_2013,skerry_2013.2.2.73,5,26.6,107
skerry_2013,skerry_2013.2.2.73,6,11.4,107
skerry_2013,skerry_2013.2.2.73,7,11.7,107
skerry_2013,skerry_2013.2.2.73,8,11.2,107
skerry_2013,skerry_2013.2.2.73,9,10.1,107
skerry_2013,skerry_2013.2.2.73,10,21,107
skerry_2013,skerry_2013.2.2.73,11,18.2,107
skerry_2013,skerry_2013.2.2.75,1,15.1,102
skerry_2013,skerry_2013.2.2.75,2,36.7,102
skerry_2013,skerry_2013.2.2.75,3,45,102
skerry_2013,skerry_2013.2.2.75,4,45,102
skerry_2013,skerry_2013.2.2.75,5,27.5,102
skerry_2013,skerry_2013.2.2.75,6,9.3,102
skerry_2013,skerry_2013.2.2.75,7,19.3,102
skerry_2013,skerry_2013.2.2.79,1,7.5,122
skerry_2013,skerry_2013.2.2.79,2,5.8,122
skerry_2013,skerry_2013.2.2.79,3,6.6,122
skerry_2013,skerry_2013.2.2.79,4,5.6,122
skerry_2013,skerry_2013.2.2.79,5,7.5,122
skerry_2013,skerry_2013.2.2.79,6,8.5,122
skerry_2013,skerry_2013.2.2.79,7,8,122
skerry_2013,skerry_2013.2.2.79,8,5.5,122
skerry_2013,skerry_2013.2.2.79,9,5.4,122
skerry_2013,skerry_2013.2.2.79,10,1.8,122
skerry_2013,skerry_2013.2.2.79,11,2.9,122
skerry_2013,skerry_2013.2.2.83,1,8.8,113
skerry_2013,skerry_2013.2.2.83,2,3.2,113
skerry_2013,skerry_2013.2.2.83,3,6.2,113
skerry_2013,skerry_2013.2.2.83,4,5.3,113
skerry_2013,skerry_2013.2.2.83,5,2.9,113
skerry_2013,skerry_2013.2.2.83,6,3.1,113
skerry_2013,skerry_2013.2.2.90,1,10.8,115
skerry_2013,skerry_2013.2.2.90,2,8.5,115
skerry_2013,skerry_2013.2.2.90,3,8.5,115
skerry_2013,skerry_2013.2.2.90,4,18.4,115
skerry_2013,skerry_2013.2.2.90,5,16.3,115
skerry_2013,skerry_2013.2.2.90,6,7.6,115
skerry_2013,skerry_2013.2.2.90,7,14.3,115
skerry_2013,skerry_2013.2.2.90,8,10.1,115
skerry_2013,skerry_2013.2.2.90,9,12.9,115
skerry_2013,skerry_2013.2.2.90,10,45,115
skerry_2013,skerry_2013.2.2.90,11,45,115
skerry_2013,skerry_2013.2.2.91,1,2.9,97
skerry_2013,skerry_2013.2.2.91,2,3.1,97
skerry_2013,skerry_2013.2.2.91,3,7.5,97
skerry_2013,skerry_2013.2.2.91,4,5.4,97
skerry_2013,skerry_2013.2.2.91,5,8.7,97
skerry_2013,skerry_2013.2.2.91,6,7.8,97
skerry_2013,skerry_2013.2.2.91,7,5.7,97
skerry_2013,skerry_2013.2.2.91,8,5.5,97
skerry_2013,skerry_2013.2.2.91,9,4.9,97
skerry_2013,skerry_2013.2.2.91,10,1.4,97
skerry_2013,skerry_2013.2.2.91,11,3.9,97
skerry_2013,skerry_2013.2.2.94,1,19.6,97
skerry_2013,skerry_2013.2.2.94,2,6.3,97
skerry_2013,skerry_2013.2.2.94,3,4.1,97
skerry_2013,skerry_2013.2.2.94,4,12.5,97
skerry_2013,skerry_2013.2.2.94,5,6.3,97
skerry_2013,skerry_2013.2.2.94,6,5.8,97
skerry_2013,skerry_2013.2.2.94,7,4.6,97
skerry_2013,skerry_2013.2.2.94,8,4.6,97
skerry_2013,skerry_2013.2.2.94,9,6.6,97
skerry_2013,skerry_2013.2.2.94,10,10.8,97
skerry_2013,skerry_2013.2.2.94,11,6.7,97
skerry_2013,skerry_2013.2.2.97,1,13.1,119
skerry_2013,skerry_2013.2.2.97,2,8.5,119
skerry_2013,skerry_2013.2.2.97,3,6.5,119
skerry_2013,skerry_2013.2.2.97,4,28.6,119
skerry_2013,skerry_2013.2.2.97,5,7.8,119
skerry_2013,skerry_2013.2.2.97,6,5.5,119
skerry_2013,skerry_2013.2.2.97,7,28.6,119
skerry_2013,skerry_2013.2.2.97,8,9.6,119
skerry_2013,skerry_2013.2.2.97,9,37.4,119
skerry_2013,skerry_2013.2.2.97,10,4.9,119
skerry_2013,skerry_2013.2.2.97,11,12.2,119
skerry_2013,skerry_2013.2.2.98,1,45,119
skerry_2013,skerry_2013.2.2.98,2,42.7,119
skerry_2013,skerry_2013.2.2.98,3,16.7,119
skerry_2013,skerry_2013.2.2.98,4,45,119
skerry_2013,skerry_2013.2.2.98,5,21.9,119
skerry_2013,skerry_2013.2.2.98,6,39.7,119
skerry_2013,skerry_2013.2.2.98,7,28.9,119
skerry_2013,skerry_2013.2.2.98,8,12.3,119
skerry_2013,skerry_2013.2.2.100,1,7.9,94
skerry_2013,skerry_2013.2.2.100,2,8.2,94
skerry_2013,skerry_2013.2.2.100,3,14.8,94
skerry_2013,skerry_2013.2.2.100,4,18.3,94
skerry_2013,skerry_2013.2.2.100,5,6.5,94
skerry_2013,skerry_2013.2.2.100,6,14.8,94
skerry_2013,skerry_2013.2.2.100,7,36.3,94
skerry_2013,skerry_2013.2.2.100,8,21.3,94
skerry_2013,skerry_2013.2.2.100,9,43,94
skerry_2013,skerry_2013.2.2.100,10,6.2,94
skerry_2013,skerry_2013.2.2.100,11,10.8,94
skerry_2013,skerry_2013.2.2.108,1,4.1,102
skerry_2013,skerry_2013.2.2.108,2,23.8,102
skerry_2013,skerry_2013.2.2.108,3,13.3,102
skerry_2013,skerry_2013.2.2.108,4,8.7,102
skerry_2013,skerry_2013.2.2.108,5,9.4,102
skerry_2013,skerry_2013.2.2.108,6,19.9,102
skerry_2013,skerry_2013.2.2.108,7,8.5,102
skerry_2013,skerry_2013.2.2.108,8,5.7,102
skerry_2013,skerry_2013.2.2.108,9,11.2,102
skerry_2013,skerry_2013.2.2.108,10,6.1,102
skerry_2013,skerry_2013.2.2.108,11,11.4,102
skerry_2013,skerry_2013.3.3.1,1,12.2,109
skerry_2013,skerry_2013.3.3.1,2,6.8,109
skerry_2013,skerry_2013.3.3.1,3,45,109
skerry_2013,skerry_2013.3.3.1,4,6.9,109
skerry_2013,skerry_2013.3.3.1,5,31.2,109
skerry_2013,skerry_2013.3.3.1,6,14,109
skerry_2013,skerry_2013.3.3.1,7,8.8,109
skerry_2013,skerry_2013.3.3.1,8,8.3,109
skerry_2013,skerry_2013.3.3.2,1,31.5,103
skerry_2013,skerry_2013.3.3.2,2,6,103
skerry_2013,skerry_2013.3.3.2,3,6.5,103
skerry_2013,skerry_2013.3.3.2,4,6.7,103
skerry_2013,skerry_2013.3.3.2,5,5.5,103
skerry_2013,skerry_2013.3.3.2,6,5.9,103
skerry_2013,skerry_2013.3.3.2,7,4.9,103
skerry_2013,skerry_2013.3.3.4,1,9.6,108
skerry_2013,skerry_2013.3.3.4,2,4.6,108
skerry_2013,skerry_2013.3.3.4,3,8.8,108
skerry_2013,skerry_2013.3.3.4,4,5,108
skerry_2013,skerry_2013.3.3.4,5,2.7,108
skerry_2013,skerry_2013.3.3.4,6,3.2,108
skerry_2013,skerry_2013.3.3.4,7,1.4,108
skerry_2013,skerry_2013.3.3.4,8,2.7,108
skerry_2013,skerry_2013.3.3.5,1,7.9,104
skerry_2013,skerry_2013.3.3.5,2,9.8,104
skerry_2013,skerry_2013.3.3.5,3,28.8,104
skerry_2013,skerry_2013.3.3.5,4,8.1,104
skerry_2013,skerry_2013.3.3.5,5,13.2,104
skerry_2013,skerry_2013.3.3.7,1,11.2,93
skerry_2013,skerry_2013.3.3.7,2,22.8,93
skerry_2013,skerry_2013.3.3.7,3,10.1,93
skerry_2013,skerry_2013.3.3.7,4,21.4,93
skerry_2013,skerry_2013.3.3.7,5,16.5,93
skerry_2013,skerry_2013.3.3.7,6,9.6,93
skerry_2013,skerry_2013.3.3.7,7,7.7,93
skerry_2013,skerry_2013.3.3.7,8,7.5,93
skerry_2013,skerry_2013.3.3.7,9,15.5,93
skerry_2013,skerry_2013.3.3.7,10,41,93
skerry_2013,skerry_2013.3.3.7,11,21.9,93
skerry_2013,skerry_2013.3.3.10,1,44.1,104
skerry_2013,skerry_2013.3.3.10,2,19.8,104
skerry_2013,skerry_2013.3.3.10,3,11.3,104
skerry_2013,skerry_2013.3.3.10,4,9.6,104
skerry_2013,skerry_2013.3.3.10,5,17.6,104
skerry_2013,skerry_2013.3.3.10,6,10.5,104
skerry_2013,skerry_2013.3.3.10,7,8.6,104
skerry_2013,skerry_2013.3.3.11,1,10.7,97
skerry_2013,skerry_2013.3.3.11,2,11.1,97
skerry_2013,skerry_2013.3.3.11,3,13.8,97
skerry_2013,skerry_2013.3.3.11,4,11.7,97
skerry_2013,skerry_2013.3.3.11,5,10.7,97
skerry_2013,skerry_2013.3.3.11,6,8.8,97
skerry_2013,skerry_2013.3.3.11,7,11.3,97
skerry_2013,skerry_2013.3.3.11,8,6.5,97
skerry_2013,skerry_2013.3.3.11,9,7.3,97
skerry_2013,skerry_2013.3.3.11,10,11.2,97
skerry_2013,skerry_2013.3.3.11,11,8.2,97
skerry_2013,skerry_2013.3.3.12,1,18.2,120
skerry_2013,skerry_2013.3.3.12,2,22.9,120
skerry_2013,skerry_2013.3.3.12,3,19.6,120
skerry_2013,skerry_2013.3.3.12,4,11.5,120
skerry_2013,skerry_2013.3.3.12,5,22.7,120
skerry_2013,skerry_2013.3.3.12,6,44.9,120
skerry_2013,skerry_2013.3.3.12,7,20.6,120
skerry_2013,skerry_2013.3.3.12,8,14.4,120
skerry_2013,skerry_2013.3.3.12,9,13.3,120
skerry_2013,skerry_2013.3.3.12,10,24.6,120
skerry_2013,skerry_2013.3.3.15,1,14.2,105
skerry_2013,skerry_2013.3.3.15,2,10,105
skerry_2013,skerry_2013.3.3.15,3,18.7,105
skerry_2013,skerry_2013.3.3.15,4,12.1,105
skerry_2013,skerry_2013.3.3.15,5,11.8,105
skerry_2013,skerry_2013.3.3.15,6,7.5,105
skerry_2013,skerry_2013.3.3.15,7,9.6,105
skerry_2013,skerry_2013.3.3.15,8,15.5,105
skerry_2013,skerry_2013.3.3.15,9,11.5,105
skerry_2013,skerry_2013.3.3.15,10,31,105
skerry_2013,skerry_2013.3.3.15,11,25.2,105
skerry_2013,skerry_2013.3.3.16,1,8.9,107
skerry_2013,skerry_2013.3.3.16,2,45,107
skerry_2013,skerry_2013.3.3.16,3,27.4,107
skerry_2013,skerry_2013.3.3.16,4,45,107
skerry_2013,skerry_2013.3.3.16,5,45,107
skerry_2013,skerry_2013.3.3.16,6,45,107
skerry_2013,skerry_2013.3.3.16,7,7.8,107
skerry_2013,skerry_2013.3.3.16,8,45,107
skerry_2013,skerry_2013.3.3.16,9,43.7,107
skerry_2013,skerry_2013.3.3.16,10,22.9,107
skerry_2013,skerry_2013.3.3.16,11,37.6,107
skerry_2013,skerry_2013.3.3.17,1,25.1,110
skerry_2013,skerry_2013.3.3.17,2,12.4,110
skerry_2013,skerry_2013.3.3.17,3,11.7,110
skerry_2013,skerry_2013.3.3.17,4,9,110
skerry_2013,skerry_2013.3.3.17,5,10.9,110
skerry_2013,skerry_2013.3.3.17,6,8.8,110
skerry_2013,skerry_2013.3.3.17,7,6.9,110
skerry_2013,skerry_2013.3.3.17,8,7.9,110
skerry_2013,skerry_2013.3.3.17,9,22.9,110
skerry_2013,skerry_2013.3.3.17,10,19.3,110
skerry_2013,skerry_2013.3.3.17,11,11.3,110
skerry_2013,skerry_2013.3.3.18,1,30.8,118
skerry_2013,skerry_2013.3.3.18,2,39.4,118
skerry_2013,skerry_2013.3.3.18,3,27.6,118
skerry_2013,skerry_2013.3.3.18,4,20.2,118
skerry_2013,skerry_2013.3.3.18,5,9.8,118
skerry_2013,skerry_2013.3.3.19,1,17,113
skerry_2013,skerry_2013.3.3.19,2,14.5,113
skerry_2013,skerry_2013.3.3.19,3,22.6,113
skerry_2013,skerry_2013.3.3.19,4,14.6,113
skerry_2013,skerry_2013.3.3.19,5,30.4,113
skerry_2013,skerry_2013.3.3.19,6,11.4,113
skerry_2013,skerry_2013.3.3.19,7,32.1,113
skerry_2013,skerry_2013.3.3.19,8,25.1,113
skerry_2013,skerry_2013.3.3.19,9,16,113
skerry_2013,skerry_2013.3.3.19,10,6.8,113
skerry_2013,skerry_2013.3.3.19,11,31.1,113
skerry_2013,skerry_2013.3.3.20,1,5.9,108
skerry_2013,skerry_2013.3.3.20,2,8.2,108
skerry_2013,skerry_2013.3.3.20,3,7.5,108
skerry_2013,skerry_2013.3.3.20,4,4.1,108
skerry_2013,skerry_2013.3.3.20,5,5.9,108
skerry_2013,skerry_2013.3.3.20,6,8.9,108
skerry_2013,skerry_2013.3.3.20,7,41.3,108
skerry_2013,skerry_2013.3.3.20,8,7.2,108
skerry_2013,skerry_2013.3.3.20,9,6.6,108
skerry_2013,skerry_2013.3.3.20,10,7.5,108
skerry_2013,skerry_2013.3.3.20,11,13.6,108
skerry_2013,skerry_2013.3.3.22,1,45,118
skerry_2013,skerry_2013.3.3.22,2,32.6,118
skerry_2013,skerry_2013.3.3.22,3,9.2,118
skerry_2013,skerry_2013.3.3.22,4,29.8,118
skerry_2013,skerry_2013.3.3.22,5,16.5,118
skerry_2013,skerry_2013.3.3.22,6,35.7,118
skerry_2013,skerry_2013.3.3.22,7,45,118
skerry_2013,skerry_2013.3.3.22,8,16,118
skerry_2013,skerry_2013.3.3.22,9,45,118
skerry_2013,skerry_2013.3.3.22,10,7,118
skerry_2013,skerry_2013.3.3.22,11,45,118
skerry_2013,skerry_2013.3.3.23,1,12.9,118
skerry_2013,skerry_2013.3.3.23,2,3.5,118
skerry_2013,skerry_2013.3.3.23,3,45,118
skerry_2013,skerry_2013.3.3.23,4,6.5,118
skerry_2013,skerry_2013.3.3.23,5,11.7,118
skerry_2013,skerry_2013.3.3.23,6,16.5,118
skerry_2013,skerry_2013.3.3.23,7,13.9,118
skerry_2013,skerry_2013.3.3.23,8,8.2,118
skerry_2013,skerry_2013.3.3.23,9,24,118
skerry_2013,skerry_2013.3.3.23,10,24.6,118
skerry_2013,skerry_2013.3.3.23,11,11.8,118
skerry_2013,skerry_2013.3.3.24,1,18.2,121
skerry_2013,skerry_2013.3.3.24,2,8.7,121
skerry_2013,skerry_2013.3.3.24,3,7.9,121
skerry_2013,skerry_2013.3.3.24,4,6,121
skerry_2013,skerry_2013.3.3.24,5,16.5,121
skerry_2013,skerry_2013.3.3.24,6,15.2,121
skerry_2013,skerry_2013.3.3.24,7,8.3,121
skerry_2013,skerry_2013.3.3.24,8,12.5,121
skerry_2013,skerry_2013.3.3.24,9,4.4,121
skerry_2013,skerry_2013.3.3.24,10,7.6,121
skerry_2013,skerry_2013.3.3.24,11,10,121
skerry_2013,skerry_2013.3.3.25,1,44,111
skerry_2013,skerry_2013.3.3.25,2,30,111
skerry_2013,skerry_2013.3.3.25,3,22.1,111
skerry_2013,skerry_2013.3.3.25,4,45,111
skerry_2013,skerry_2013.3.3.25,5,45,111
skerry_2013,skerry_2013.3.3.25,6,24,111
skerry_2013,skerry_2013.3.3.25,7,34.9,111
skerry_2013,skerry_2013.3.3.25,8,4.7,111
skerry_2013,skerry_2013.3.3.25,9,38.3,111
skerry_2013,skerry_2013.3.3.25,10,12.8,111
skerry_2013,skerry_2013.3.3.25,11,16.1,111
skerry_2013,skerry_2013.3.3.26,1,45,91
skerry_2013,skerry_2013.3.3.26,2,5,91
skerry_2013,skerry_2013.3.3.26,3,2.1,91
skerry_2013,skerry_2013.3.3.26,4,19.4,91
skerry_2013,skerry_2013.3.3.26,5,7.1,91
skerry_2013,skerry_2013.3.3.26,6,23.9,91
skerry_2013,skerry_2013.3.3.26,7,8.8,91
skerry_2013,skerry_2013.3.3.26,8,10.4,91
skerry_2013,skerry_2013.3.3.26,9,45,91
skerry_2013,skerry_2013.3.3.26,10,14.9,91
skerry_2013,skerry_2013.3.3.26,11,45,91
skerry_2013,skerry_2013.3.3.27,1,11.7,104
skerry_2013,skerry_2013.3.3.27,2,6.8,104
skerry_2013,skerry_2013.3.3.27,3,8.8,104
skerry_2013,skerry_2013.3.3.27,4,6.3,104
skerry_2013,skerry_2013.3.3.27,5,8.1,104
skerry_2013,skerry_2013.3.3.27,6,7.8,104
skerry_2013,skerry_2013.3.3.27,7,27.5,104
skerry_2013,skerry_2013.3.3.27,8,7.4,104
skerry_2013,skerry_2013.3.3.27,9,9.3,104
skerry_2013,skerry_2013.3.3.27,10,6.9,104
skerry_2013,skerry_2013.3.3.27,11,20.4,104
skerry_2013,skerry_2013.4.4.1,1,4.5,107
skerry_2013,skerry_2013.4.4.1,2,2.9,107
skerry_2013,skerry_2013.4.4.1,3,4.8,107
skerry_2013,skerry_2013.4.4.1,4,7.9,107
skerry_2013,skerry_2013.4.4.1,5,2.8,107
skerry_2013,skerry_2013.4.4.1,6,5.7,107
skerry_2013,skerry_2013.4.4.1,7,10,107
skerry_2013,skerry_2013.4.4.1,8,6.4,107
skerry_2013,skerry_2013.4.4.1,9,6.2,107
skerry_2013,skerry_2013.4.4.1,10,4.7,107
skerry_2013,skerry_2013.4.4.1,11,4.8,107
skerry_2013,skerry_2013.4.4.3,1,17.3,111
skerry_2013,skerry_2013.4.4.3,2,22.9,111
skerry_2013,skerry_2013.4.4.3,3,9.6,111
skerry_2013,skerry_2013.4.4.3,4,30.2,111
skerry_2013,skerry_2013.4.4.3,5,11.8,111
skerry_2013,skerry_2013.4.4.3,6,25.6,111
skerry_2013,skerry_2013.4.4.3,7,18.4,111
skerry_2013,skerry_2013.4.4.3,8,21.6,111
skerry_2013,skerry_2013.4.4.3,9,11.7,111
skerry_2013,skerry_2013.4.4.3,10,20.8,111
skerry_2013,skerry_2013.4.4.3,11,8.9,111
skerry_2013,skerry_2013.4.4.5,1,16.1,118
skerry_2013,skerry_2013.4.4.5,2,9.1,118
skerry_2013,skerry_2013.4.4.5,3,7.8,118
skerry_2013,skerry_2013.4.4.5,4,6.5,118
skerry_2013,skerry_2013.4.4.5,5,6.8,118
skerry_2013,skerry_2013.4.4.5,6,13.3,118
skerry_2013,skerry_2013.4.4.5,7,13.2,118
skerry_2013,skerry_2013.4.4.5,8,8.8,118
skerry_2013,skerry_2013.4.4.5,9,8.3,118
skerry_2013,skerry_2013.4.4.5,10,7.9,118
skerry_2013,skerry_2013.4.4.5,11,21.7,118
skerry_2013,skerry_2013.4.4.8,1,17.4,114
skerry_2013,skerry_2013.4.4.8,2,6.3,114
skerry_2013,skerry_2013.4.4.8,3,16,114
skerry_2013,skerry_2013.4.4.8,4,9.3,114
skerry_2013,skerry_2013.4.4.8,5,17.6,114
skerry_2013,skerry_2013.4.4.8,6,34.5,114
skerry_2013,skerry_2013.4.4.8,7,11.8,114
skerry_2013,skerry_2013.4.4.8,8,13.5,114
skerry_2013,skerry_2013.4.4.8,9,25.6,114
skerry_2013,skerry_2013.4.4.8,10,13.7,114
skerry_2013,skerry_2013.4.4.8,11,7.4,114
skerry_2013,skerry_2013.4.4.9,1,9.1,119
skerry_2013,skerry_2013.4.4.9,2,8.6,119
skerry_2013,skerry_2013.4.4.9,3,7.2,119
skerry_2013,skerry_2013.4.4.9,4,13.4,119
skerry_2013,skerry_2013.4.4.9,5,8.6,119
skerry_2013,skerry_2013.4.4.9,6,9.8,119
skerry_2013,skerry_2013.4.4.9,7,10.1,119
skerry_2013,skerry_2013.4.4.9,8,13.1,119
skerry_2013,skerry_2013.4.4.9,9,17.8,119
skerry_2013,skerry_2013.4.4.9,10,7.2,119
skerry_2013,skerry_2013.4.4.9,11,4.8,119
skerry_2013,skerry_2013.4.4.13,1,15.3,115
skerry_2013,skerry_2013.4.4.13,2,13,115
